item,org,date,quantity
3959313,40022636,2020-06-01,1318
3959313,42023714,2020-06-01,4561
3959506,1617388,2020-06-01,52098
3959506,1619228,2020-06-01,24091
3959506,40022636,2020-06-01,17212
3959506,42023714,2020-06-01,37044
3959509,1617388,2020-06-01,12683
3959509,1619228,2020-06-01,4186
3959509,40022636,2020-06-01,5172
3959509,42023714,2020-06-01,5062
3959530,1617388,2020-06-01,90736
3959530,1619228,2020-06-01,86917
3959530,40022636,2020-06-01,27434
3959530,42023714,2020-06-01,92239
3994423,1617388,2020-06-01,4104
3994423,1619228,2020-06-01,2294
3994423,40022636,2020-06-01,2013
3994423,42023714,2020-06-01,4927
5160016,1617388,2020-06-01,0
5160016,1619228,2020-06-01,0
5160016,40022636,2020-06-01,0
5160016,42023714,2020-06-01,0
6609938,1617388,2020-06-01,20002
6609938,1619228,2020-06-01,13000
6609938,40022636,2020-06-01,7288
6609938,42023714,2020-06-01,18698
28065487,1617388,2020-06-01,3623
28065487,1619228,2020-06-01,2799
28065487,40022636,2020-06-01,1564
28065487,42023714,2020-06-01,4670
51472179,1617388,2020-06-01,4614
51472179,1619228,2020-06-01,1740
51472179,40022636,2020-06-01,777
51472179,42023714,2020-06-01,5171
60715830,1617388,2020-06-01,12349
60715830,1619228,2020-06-01,14030
60715830,40022636,2020-06-01,6559
60715830,42023714,2020-06-01,28518
62793347,1617388,2020-06-01,0
62793347,1619228,2020-06-01,0
62793347,40022636,2020-06-01,0
62793347,42023714,2020-06-01,0
62922352,1617388,2020-06-01,3920
62922352,1619228,2020-06-01,1303
62922352,40022636,2020-06-01,800
62922352,42023714,2020-06-01,4737
69058316,1617388,2020-06-01,2414
69058316,1619228,2020-06-01,987
69058316,40022636,2020-06-01,597
69058316,42023714,2020-06-01,2280
102201027,1617388,2020-06-01,7038
102201027,1619228,2020-06-01,6806
102201027,40022636,2020-06-01,2344
102201027,42023714,2020-06-01,6092
103264090,1617388,2020-06-01,7228
103264090,1619228,2020-06-01,6678
103264090,40022636,2020-06-01,2458
103264090,42023714,2020-06-01,6523
103264133,1617388,2020-06-01,10361
103264133,1619228,2020-06-01,9745
103264133,40022636,2020-06-01,4219
103264133,42023714,2020-06-01,14992
103766415,1617388,2020-06-01,8542
103766415,1619228,2020-06-01,7706
103766415,40022636,2020-06-01,1962
103766415,42023714,2020-06-01,5849
107428334,1617388,2020-06-01,7922
107428334,1619228,2020-06-01,10125
107428334,40022636,2020-06-01,3567
107428334,42023714,2020-06-01,12749
108204834,1617388,2020-06-01,6465
108204834,1619228,2020-06-01,3443
108204834,40022636,2020-06-01,2155
108204834,42023714,2020-06-01,4997
116549016,1617388,2020-06-01,6177
116549016,1619228,2020-06-01,3982
116549016,40022636,2020-06-01,1601
116549016,42023714,2020-06-01,7169
116549031,1617388,2020-06-01,5556
116549031,1619228,2020-06-01,6402
116549031,40022636,2020-06-01,1925
116549031,42023714,2020-06-01,3806
116549126,1617388,2020-06-01,5153
116549126,1619228,2020-06-01,2430
116549126,40022636,2020-06-01,893
116549126,42023714,2020-06-01,3932
116549156,1617388,2020-06-01,3444
116549156,1619228,2020-06-01,669
116549156,40022636,2020-06-01,453
116549156,42023714,2020-06-01,744
116549191,1617388,2020-06-01,2953
116549191,1619228,2020-06-01,693
116549191,40022636,2020-06-01,521
116549191,42023714,2020-06-01,933
116549229,1617388,2020-06-01,2985
116549229,1619228,2020-06-01,1218
116549229,40022636,2020-06-01,1142
116549229,42023714,2020-06-01,1122
116549238,1617388,2020-06-01,4114
116549238,1619228,2020-06-01,1739
116549238,40022636,2020-06-01,1236
116549238,42023714,2020-06-01,2123
116549631,1617388,2020-06-01,1985
116549631,1619228,2020-06-01,578
116549631,40022636,2020-06-01,330
116549631,42023714,2020-06-01,1091
116549737,1617388,2020-06-01,2263
116549737,1619228,2020-06-01,620
116549737,40022636,2020-06-01,323
116549737,42023714,2020-06-01,989
116844834,1617388,2020-06-01,8462
116844834,1619228,2020-06-01,2866
116844834,40022636,2020-06-01,934
116844834,42023714,2020-06-01,2548
117855880,1617388,2020-06-01,2206
117855880,1619228,2020-06-01,1003
117855880,40022636,2020-06-01,619
117855880,42023714,2020-06-01,1310
120363084,1617388,2020-06-01,0
120363084,1619228,2020-06-01,0
120363084,40022636,2020-06-01,0
120363084,42023714,2020-06-01,602
121127559,1617388,2020-06-01,2116
121127559,1619228,2020-06-01,867
121127559,40022636,2020-06-01,261
121127559,42023714,2020-06-01,1429
121128611,1617388,2020-06-01,2690
121128611,1619228,2020-06-01,1853
121128611,40022636,2020-06-01,450
121128611,42023714,2020-06-01,2205
121129359,1617388,2020-06-01,4316
121129359,1619228,2020-06-01,1618
121129359,40022636,2020-06-01,430
121129359,42023714,2020-06-01,586
125309293,1617388,2020-06-01,3682
125309293,1619228,2020-06-01,1877
125309293,40022636,2020-06-01,829
125309293,42023714,2020-06-01,1544
125309489,1617388,2020-06-01,0
125309489,1619228,2020-06-01,0
125309489,40022636,2020-06-01,446
125309489,42023714,2020-06-01,0
127929968,1617388,2020-06-01,3249
127929968,1619228,2020-06-01,588
127929968,40022636,2020-06-01,135
127929968,42023714,2020-06-01,293
128814473,1617388,2020-06-01,0
128814473,1619228,2020-06-01,0
128814473,40022636,2020-06-01,0
128814473,42023714,2020-06-01,0
130569415,1617388,2020-06-01,0
130569415,1619228,2020-06-01,0
130569415,40022636,2020-06-01,0
130569415,42023714,2020-06-01,0
130962471,1617388,2020-06-01,540
130962471,1619228,2020-06-01,302
130962471,40022636,2020-06-01,195
130962471,42023714,2020-06-01,522
133513224,1617388,2020-06-01,1350
133513224,1619228,2020-06-01,444
133513224,40022636,2020-06-01,201
133513224,42023714,2020-06-01,231
133513294,1617388,2020-06-01,1468
133513294,1619228,2020-06-01,461
133513294,40022636,2020-06-01,353
133513294,42023714,2020-06-01,368
133980049,1617388,2020-06-01,9213
133980049,1619228,2020-06-01,4251
133980049,40022636,2020-06-01,966
133980049,42023714,2020-06-01,4626
137410407,1617388,2020-06-01,6105
137410407,1619228,2020-06-01,2241
137410407,40022636,2020-06-01,1677
137410407,42023714,2020-06-01,4395
140462971,1617388,2020-06-01,4376
140462971,1619228,2020-06-01,1119
140462971,40022636,2020-06-01,616
140462971,42023714,2020-06-01,2115
140475926,1617388,2020-06-01,9041
140475926,1619228,2020-06-01,4282
140475926,40022636,2020-06-01,992
140475926,42023714,2020-06-01,3626
140534345,1617388,2020-06-01,5649
140534345,1619228,2020-06-01,2880
140534345,40022636,2020-06-01,1729
140534345,42023714,2020-06-01,3197
140535880,1617388,2020-06-01,2128
140535880,1619228,2020-06-01,1341
140535880,40022636,2020-06-01,431
140535880,42023714,2020-06-01,1241
149440644,1617388,2020-06-01,3570
149440644,1619228,2020-06-01,1466
149440644,40022636,2020-06-01,1095
149440644,42023714,2020-06-01,2065
3959294,1617388,2020-07-01,5725
3959294,1619228,2020-07-01,2969
3959294,40022636,2020-07-01,2429
3959294,42023714,2020-07-01,6067
3959313,1617388,2020-07-01,2948
3959313,1619228,2020-07-01,1871
3959313,40022636,2020-07-01,1163
3959313,42023714,2020-07-01,3427
3959506,1617388,2020-07-01,47405
3959506,1619228,2020-07-01,40221
3959506,40022636,2020-07-01,20816
3959506,42023714,2020-07-01,41622
3959509,1617388,2020-07-01,10576
3959509,1619228,2020-07-01,4567
3959509,40022636,2020-07-01,5287
3959509,42023714,2020-07-01,6708
3959530,1617388,2020-07-01,52911
3959530,1619228,2020-07-01,57846
3959530,40022636,2020-07-01,22676
3959530,42023714,2020-07-01,93816
3994423,1617388,2020-07-01,3336
3994423,1619228,2020-07-01,4100
3994423,40022636,2020-07-01,1976
3994423,42023714,2020-07-01,4880
5160016,1617388,2020-07-01,0
5160016,1619228,2020-07-01,0
5160016,40022636,2020-07-01,0
5160016,42023714,2020-07-01,0
6609938,1617388,2020-07-01,13829
6609938,1619228,2020-07-01,11017
6609938,40022636,2020-07-01,6943
6609938,42023714,2020-07-01,13782
28065487,1617388,2020-07-01,4309
28065487,1619228,2020-07-01,3883
28065487,40022636,2020-07-01,2150
28065487,42023714,2020-07-01,5959
51472179,1617388,2020-07-01,4460
51472179,1619228,2020-07-01,3059
51472179,40022636,2020-07-01,1547
51472179,42023714,2020-07-01,4932
60715830,1617388,2020-07-01,7909
60715830,1619228,2020-07-01,12571
60715830,40022636,2020-07-01,4520
60715830,42023714,2020-07-01,22625
62793347,1617388,2020-07-01,0
62793347,1619228,2020-07-01,0
62793347,40022636,2020-07-01,0
62793347,42023714,2020-07-01,171
62922352,1617388,2020-07-01,2688
62922352,1619228,2020-07-01,605
62922352,40022636,2020-07-01,440
62922352,42023714,2020-07-01,1389
69058316,1617388,2020-07-01,2302
69058316,1619228,2020-07-01,1367
69058316,40022636,2020-07-01,839
69058316,42023714,2020-07-01,2039
102201027,1617388,2020-07-01,3888
102201027,1619228,2020-07-01,5959
102201027,40022636,2020-07-01,2321
102201027,42023714,2020-07-01,9352
103264090,1617388,2020-07-01,3653
103264090,1619228,2020-07-01,8062
103264090,40022636,2020-07-01,2406
103264090,42023714,2020-07-01,9707
103264133,1617388,2020-07-01,6041
103264133,1619228,2020-07-01,9873
103264133,40022636,2020-07-01,3657
103264133,42023714,2020-07-01,14618
103766415,1617388,2020-07-01,5975
103766415,1619228,2020-07-01,4535
103766415,40022636,2020-07-01,2386
103766415,42023714,2020-07-01,5613
107428334,1617388,2020-07-01,4554
107428334,1619228,2020-07-01,6665
107428334,40022636,2020-07-01,3252
107428334,42023714,2020-07-01,12957
108204834,1617388,2020-07-01,4513
108204834,1619228,2020-07-01,4357
108204834,40022636,2020-07-01,1824
108204834,42023714,2020-07-01,5743
116549016,1617388,2020-07-01,5436
116549016,1619228,2020-07-01,4698
116549016,40022636,2020-07-01,2922
116549016,42023714,2020-07-01,12634
116549031,1617388,2020-07-01,3735
116549031,1619228,2020-07-01,2695
116549031,40022636,2020-07-01,1074
116549031,42023714,2020-07-01,3184
116549126,1617388,2020-07-01,4090
116549126,1619228,2020-07-01,2324
116549126,40022636,2020-07-01,1045
116549126,42023714,2020-07-01,3325
116549156,1617388,2020-07-01,3069
116549156,1619228,2020-07-01,1509
116549156,40022636,2020-07-01,1338
116549156,42023714,2020-07-01,934
116549191,1617388,2020-07-01,5613
116549191,1619228,2020-07-01,1735
116549191,40022636,2020-07-01,696
116549191,42023714,2020-07-01,1319
116549229,1617388,2020-07-01,2625
116549229,1619228,2020-07-01,1955
116549229,40022636,2020-07-01,1934
116549229,42023714,2020-07-01,2069
116549238,1617388,2020-07-01,8428
116549238,1619228,2020-07-01,3108
116549238,40022636,2020-07-01,2233
116549238,42023714,2020-07-01,3236
116549631,1617388,2020-07-01,1348
116549631,1619228,2020-07-01,474
116549631,40022636,2020-07-01,282
116549631,42023714,2020-07-01,865
116549737,1617388,2020-07-01,1234
116549737,1619228,2020-07-01,433
116549737,40022636,2020-07-01,378
116549737,42023714,2020-07-01,918
116844834,1617388,2020-07-01,11320
116844834,1619228,2020-07-01,3989
116844834,40022636,2020-07-01,1867
116844834,42023714,2020-07-01,4399
117855880,1617388,2020-07-01,2181
117855880,1619228,2020-07-01,934
117855880,40022636,2020-07-01,964
117855880,42023714,2020-07-01,1733
120363084,1617388,2020-07-01,1921
120363084,1619228,2020-07-01,210
120363084,40022636,2020-07-01,720
120363084,42023714,2020-07-01,4655
121127559,1617388,2020-07-01,3143
121127559,1619228,2020-07-01,1250
121127559,40022636,2020-07-01,308
121127559,42023714,2020-07-01,1302
121128611,1617388,2020-07-01,3198
121128611,1619228,2020-07-01,1844
121128611,40022636,2020-07-01,393
121128611,42023714,2020-07-01,2207
121129359,1617388,2020-07-01,2942
121129359,1619228,2020-07-01,868
121129359,40022636,2020-07-01,246
121129359,42023714,2020-07-01,404
125309293,1617388,2020-07-01,2905
125309293,1619228,2020-07-01,1796
125309293,40022636,2020-07-01,1180
125309293,42023714,2020-07-01,1917
125309489,1617388,2020-07-01,0
125309489,1619228,2020-07-01,6566
125309489,40022636,2020-07-01,895
125309489,42023714,2020-07-01,14754
127929968,1617388,2020-07-01,1706
127929968,1619228,2020-07-01,756
127929968,40022636,2020-07-01,342
127929968,42023714,2020-07-01,814
128814473,1617388,2020-07-01,0
128814473,1619228,2020-07-01,0
128814473,40022636,2020-07-01,0
128814473,42023714,2020-07-01,0
130569415,1617388,2020-07-01,0
130569415,1619228,2020-07-01,0
130569415,40022636,2020-07-01,0
130569415,42023714,2020-07-01,0
130962471,1617388,2020-07-01,461
130962471,1619228,2020-07-01,312
130962471,40022636,2020-07-01,172
130962471,42023714,2020-07-01,525
133513224,1617388,2020-07-01,540
133513224,1619228,2020-07-01,398
133513224,40022636,2020-07-01,206
133513224,42023714,2020-07-01,322
133513294,1617388,2020-07-01,660
133513294,1619228,2020-07-01,421
133513294,40022636,2020-07-01,263
133513294,42023714,2020-07-01,467
133980049,1617388,2020-07-01,6633
133980049,1619228,2020-07-01,5061
133980049,40022636,2020-07-01,1063
133980049,42023714,2020-07-01,4395
137410407,1617388,2020-07-01,5988
137410407,1619228,2020-07-01,3897
137410407,40022636,2020-07-01,2018
137410407,42023714,2020-07-01,6018
140462971,1617388,2020-07-01,1600
140462971,1619228,2020-07-01,1061
140462971,40022636,2020-07-01,1295
140462971,42023714,2020-07-01,2003
140475926,1617388,2020-07-01,6464
140475926,1619228,2020-07-01,4235
140475926,40022636,2020-07-01,1020
140475926,42023714,2020-07-01,4191
140534345,1617388,2020-07-01,6057
140534345,1619228,2020-07-01,2743
140534345,40022636,2020-07-01,1122
140534345,42023714,2020-07-01,3304
140535880,1617388,2020-07-01,2165
140535880,1619228,2020-07-01,1311
140535880,40022636,2020-07-01,491
140535880,42023714,2020-07-01,1090
149440644,1617388,2020-07-01,4316
149440644,1619228,2020-07-01,1994
149440644,40022636,2020-07-01,666
149440644,42023714,2020-07-01,1300
3959294,1617388,2020-08-01,6402
3959294,1619228,2020-08-01,2765
3959294,40022636,2020-08-01,2240
3959294,42023714,2020-08-01,6956
3959313,1617388,2020-08-01,2198
3959313,1619228,2020-08-01,1240
3959313,40022636,2020-08-01,1143
3959313,42023714,2020-08-01,3622
3959506,1617388,2020-08-01,54191
3959506,1619228,2020-08-01,43160
3959506,40022636,2020-08-01,26408
3959506,42023714,2020-08-01,62455
3959509,1617388,2020-08-01,11670
3959509,1619228,2020-08-01,5836
3959509,40022636,2020-08-01,5931
3959509,42023714,2020-08-01,7820
3959530,1617388,2020-08-01,74326
3959530,1619228,2020-08-01,49965
3959530,40022636,2020-08-01,25249
3959530,42023714,2020-08-01,82482
3994423,1617388,2020-08-01,1818
3994423,1619228,2020-08-01,2111
3994423,40022636,2020-08-01,1270
3994423,42023714,2020-08-01,2325
5160016,1617388,2020-08-01,0
5160016,1619228,2020-08-01,0
5160016,40022636,2020-08-01,0
5160016,42023714,2020-08-01,0
6609938,1617388,2020-08-01,18559
6609938,1619228,2020-08-01,9156
6609938,40022636,2020-08-01,6469
6609938,42023714,2020-08-01,9879
28065487,1617388,2020-08-01,2614
28065487,1619228,2020-08-01,2163
28065487,40022636,2020-08-01,1717
28065487,42023714,2020-08-01,2193
51472179,1617388,2020-08-01,2492
51472179,1619228,2020-08-01,1822
51472179,40022636,2020-08-01,457
51472179,42023714,2020-08-01,3677
60715830,1617388,2020-08-01,6982
60715830,1619228,2020-08-01,11278
60715830,40022636,2020-08-01,5660
60715830,42023714,2020-08-01,22872
62793347,1617388,2020-08-01,0
62793347,1619228,2020-08-01,0
62793347,40022636,2020-08-01,0
62793347,42023714,2020-08-01,0
62922352,1617388,2020-08-01,986
62922352,1619228,2020-08-01,671
62922352,40022636,2020-08-01,154
62922352,42023714,2020-08-01,1182
69058316,1617388,2020-08-01,2542
69058316,1619228,2020-08-01,1090
69058316,40022636,2020-08-01,664
69058316,42023714,2020-08-01,2430
102201027,1617388,2020-08-01,3362
102201027,1619228,2020-08-01,4891
102201027,40022636,2020-08-01,1825
102201027,42023714,2020-08-01,5000
103264090,1617388,2020-08-01,3948
103264090,1619228,2020-08-01,7103
103264090,40022636,2020-08-01,2854
103264090,42023714,2020-08-01,7735
103264133,1617388,2020-08-01,5520
103264133,1619228,2020-08-01,6073
103264133,40022636,2020-08-01,3696
103264133,42023714,2020-08-01,11772
103766415,1617388,2020-08-01,7002
103766415,1619228,2020-08-01,6680
103766415,40022636,2020-08-01,2153
103766415,42023714,2020-08-01,4531
107428334,1617388,2020-08-01,4422
107428334,1619228,2020-08-01,7682
107428334,40022636,2020-08-01,3904
107428334,42023714,2020-08-01,15880
108204834,1617388,2020-08-01,3444
108204834,1619228,2020-08-01,2404
108204834,40022636,2020-08-01,2180
108204834,42023714,2020-08-01,5059
116549016,1617388,2020-08-01,4251
116549016,1619228,2020-08-01,4939
116549016,40022636,2020-08-01,2163
116549016,42023714,2020-08-01,6918
116549031,1617388,2020-08-01,3725
116549031,1619228,2020-08-01,2686
116549031,40022636,2020-08-01,1660
116549031,42023714,2020-08-01,6100
116549126,1617388,2020-08-01,6474
116549126,1619228,2020-08-01,2590
116549126,40022636,2020-08-01,791
116549126,42023714,2020-08-01,3439
116549156,1617388,2020-08-01,2407
116549156,1619228,2020-08-01,654
116549156,40022636,2020-08-01,610
116549156,42023714,2020-08-01,822
116549191,1617388,2020-08-01,1919
116549191,1619228,2020-08-01,535
116549191,40022636,2020-08-01,548
116549191,42023714,2020-08-01,1165
116549229,1617388,2020-08-01,2437
116549229,1619228,2020-08-01,924
116549229,40022636,2020-08-01,628
116549229,42023714,2020-08-01,1079
116549238,1617388,2020-08-01,5490
116549238,1619228,2020-08-01,1733
116549238,40022636,2020-08-01,1083
116549238,42023714,2020-08-01,2059
116549631,1617388,2020-08-01,965
116549631,1619228,2020-08-01,423
116549631,40022636,2020-08-01,239
116549631,42023714,2020-08-01,616
116549737,1617388,2020-08-01,972
